order_item_id,order_id,product_id,quantity,unit_price
13212,7808,110,1,281.47
13213,7809,86,1,45.8
13214,7810,104,1,60.04
13215,7811,89,1,48.84
13216,7812,6,1,745.89
13217,7813,36,1,147.35
13218,7813,62,1,117.98
13219,7814,68,1,64.0
13220,7814,51,1,61.56
13221,7815,79,2,16.91
13222,7816,96,1,41.53
13223,7816,71,1,107.68
13224,7817,71,2,107.68
13225,7818,93,1,52.15
13226,7818,31,1,214.18
13227,7818,72,1,62.8
13228,7819,81,1,68.19
13229,7820,8,1,734.18
13230,7821,112,3,294.2
13231,7821,110,1,281.47
13232,7822,40,1,231.68
13233,7823,28,1,120.83
13234,7823,29,1,179.49
13235,7823,92,1,75.22
13236,7824,87,1,36.61
13237,7824,23,1,69.11
13238,7824,76,3,55.63
13239,7825,35,2,141.88
13240,7826,78,1,69.84
13241,7826,30,1,49.73
13242,7826,18,1,753.69
13243,7827,20,2,612.21
13244,7827,127,2,31.91
13245,7828,77,1,63.71
13246,7829,9,1,862.58
13247,7830,65,1,95.93
13248,7830,78,2,69.84
13249,7831,4,3,658.93
13250,7831,32,1,127.35
13251,7831,93,1,52.15
13252,7832,96,2,41.53
13253,7833,117,1,91.35
13254,7834,23,2,69.11
13255,7834,106,1,236.39
13256,7834,110,1,281.47
13257,7835,72,1,62.8
13258,7836,107,1,274.17
13259,7837,24,1,36.71
13260,7838,61,1,101.31
13261,7839,129,3,6.32
13262,7839,111,1,61.42
13263,7840,60,1,67.91
13264,7841,26,3,26.16
13265,7842,112,1,294.2
13266,7843,71,1,107.68
13267,7843,69,1,88.59
13268,7844,43,1,88.19
13269,7844,49,1,78.31
13270,7845,43,1,88.19
13271,7846,84,1,42.73
13272,7847,4,1,658.93
13273,7847,90,1,36.23
13274,7848,104,1,60.04
13275,7848,23,1,69.11
13276,7849,70,2,87.88
13277,7850,27,2,229.61
13278,7851,20,1,612.21
13279,7852,130,1,38.32
13280,7853,60,1,67.91
13281,7853,32,1,127.35
13282,7854,97,1,30.35
13283,7855,22,3,436.01
13284,7856,45,1,89.48
13285,7856,140,1,30.07
13286,7857,57,1,57.31
13287,7858,58,2,38.13
13288,7858,8,1,734.18
13289,7859,84,1,42.73
13290,7860,123,2,7.58
13291,7861,85,1,26.08
13292,7862,132,1,13.9
13293,7863,66,1,28.11
13294,7864,20,3,612.21
13295,7864,60,2,67.91
13296,7865,73,1,67.37
13297,7865,21,1,80.06
13298,7866,8,1,734.18
13299,7866,55,1,37.71
13300,7867,9,1,862.58
13301,7868,77,1,63.71
13302,7868,16,1,747.89
13303,7869,121,1,34.56
13304,7869,50,1,22.37
13305,7869,57,1,57.31
13306,7870,44,1,99.25
13307,7870,17,1,593.52
13308,7870,74,1,31.11
13309,7871,57,1,57.31
13310,7871,21,1,80.06
13311,7872,26,1,26.16
13312,7872,57,1,57.31
13313,7872,31,1,214.18
13314,7873,77,1,63.71
13315,7873,68,1,64.0
13316,7874,96,1,41.53
13317,7875,137,1,32.97
13318,7876,75,3,78.07
13319,7877,84,2,42.73
13320,7878,115,2,48.71
13321,7878,121,2,34.56
13322,7879,54,1,92.51
13323,7880,33,1,146.31
13324,7880,38,1,204.52
13325,7880,2,1,181.58
13326,7881,30,1,49.73
13327,7881,29,1,179.49
13328,7882,74,1,31.11
13329,7882,79,1,16.91
13330,7882,94,1,24.49
13331,7883,49,1,78.31
13332,7883,104,1,60.04
13333,7884,69,2,88.59
13334,7885,45,2,89.48
13335,7885,69,1,88.59
13336,7885,55,1,37.71
13337,7886,25,1,142.14
13338,7887,21,1,80.06
13339,7887,14,1,665.23
13340,7887,115,2,48.71
13341,7888,107,1,274.17
13342,7889,88,1,71.77
13343,7890,82,1,74.38
13344,7890,46,1,72.6
13345,7890,92,2,75.22
13346,7891,88,1,71.77
13347,7891,36,1,147.35
13348,7891,117,2,91.35
13349,7892,13,1,189.93
13350,7893,110,1,281.47
13351,7894,24,1,36.71
13352,7895,69,1,88.59
13353,7895,81,3,68.19
13354,7896,91,1,43.89
13355,7897,103,1,211.32
13356,7897,107,1,274.17
13357,7898,11,2,755.96
13358,7899,27,1,229.61
13359,7899,62,1,117.98
13360,7899,77,1,63.71
13361,7899,115,1,48.71
13362,7900,125,1,28.47
13363,7901,57,1,57.31
13364,7902,6,3,745.89
13365,7903,95,2,44.01
13366,7904,71,1,107.68
13367,7904,24,1,36.71
13368,7905,79,3,16.91
13369,7905,55,2,37.71
13370,7905,103,1,211.32
13371,7906,22,1,436.01
13372,7906,18,2,753.69
13373,7907,76,3,55.63
13374,7908,86,1,45.8
13375,7908,1,1,238.05
13376,7908,105,1,100.73
13377,7908,21,1,80.06
13378,7909,77,1,63.71
13379,7909,90,1,36.23
13380,7910,31,1,214.18
13381,7911,121,2,34.56
13382,7911,107,1,274.17
13383,7912,35,1,141.88
13384,7912,54,1,92.51
13385,7912,52,3,53.34
13386,7913,83,2,62.44
13387,7914,96,3,41.53
13388,7914,139,1,10.52
13389,7915,7,1,828.95
13390,7916,80,1,32.22
13391,7916,79,1,16.91
13392,7917,100,1,143.49
13393,7917,49,1,78.31
13394,7917,43,1,88.19
13395,7918,77,1,63.71
13396,7919,46,1,72.6
13397,7920,36,1,147.35
13398,7921,104,2,60.04
13399,7922,101,1,150.72
13400,7923,136,2,16.13
13401,7924,39,1,86.95
13402,7924,60,3,67.91
13403,7924,19,1,648.16
13404,7925,61,1,101.31
13405,7925,102,2,178.7
13406,7925,89,1,48.84
13407,7926,58,2,38.13
13408,7926,104,1,60.04
13409,7927,40,2,231.68
13410,7928,43,1,88.19
13411,7928,119,2,14.03
13412,7929,3,1,498.85
13413,7930,113,1,251.9
13414,7931,127,1,31.91
13415,7932,118,1,24.31
13416,7933,97,2,30.35
13417,7933,46,1,72.6
13418,7933,74,1,31.11
13419,7934,116,2,293.64
13420,7935,37,2,189.96
13421,7936,29,1,179.49
13422,7936,129,1,6.32
13423,7937,36,1,147.35
13424,7938,115,1,48.71
13425,7939,57,1,57.31
13426,7940,36,1,147.35
13427,7941,73,1,67.37
13428,7942,77,1,63.71
13429,7943,14,1,665.23
13430,7943,99,3,27.32
13431,7943,45,2,89.48
13432,7944,127,2,31.91
13433,7945,127,1,31.91
13434,7946,61,1,101.31
13435,7947,83,1,62.44
13436,7947,33,1,146.31
13437,7947,25,1,142.14
13438,7948,89,1,48.84
13439,7949,111,1,61.42
13440,7950,34,1,167.39
13441,7951,9,1,862.58
13442,7952,82,2,74.38
13443,7953,2,2,181.58
13444,7954,24,2,36.71
13445,7954,25,1,142.14
13446,7955,69,1,88.59
13447,7955,137,1,32.97
13448,7955,54,1,92.51
13449,7956,33,1,146.31
13450,7956,138,1,27.96
13451,7957,15,1,767.15
13452,7958,71,2,107.68
13453,7958,129,1,6.32
13454,7959,96,1,41.53
13455,7959,18,1,753.69
13456,7959,26,1,26.16
13457,7960,22,1,436.01
13458,7961,99,1,27.32
13459,7961,35,1,141.88
13460,7962,9,2,862.58
13461,7963,55,3,37.71
13462,7963,54,1,92.51
13463,7963,112,1,294.2
13464,7963,45,1,89.48
13465,7964,78,1,69.84
13466,7965,51,2,61.56
13467,7966,125,3,28.47
13468,7967,117,1,91.35
13469,7968,11,1,755.96
13470,7968,82,2,74.38
13471,7968,62,2,117.98
13472,7968,70,1,87.88
13473,7969,92,1,75.22
13474,7969,107,1,274.17
13475,7970,67,2,102.28
13476,7971,15,1,767.15
13477,7971,85,1,26.08
13478,7972,36,1,147.35
13479,7973,96,1,41.53
13480,7974,131,1,21.15
13481,7974,88,1,71.77
13482,7975,33,2,146.31
13483,7975,119,1,14.03
13484,7975,126,1,12.83
13485,7975,93,1,52.15
13486,7976,111,1,61.42
13487,7977,101,2,150.72
13488,7978,123,2,7.58
13489,7979,27,1,229.61
13490,7980,39,3,86.95
13491,7981,91,1,43.89
13492,7981,2,2,181.58
13493,7981,125,1,28.47
13494,7982,65,1,95.93
13495,7982,14,1,665.23
13496,7983,49,1,78.31
13497,7983,91,1,43.89
13498,7983,21,1,80.06
13499,7983,77,1,63.71
13500,7984,63,1,52.84
13501,7984,126,2,12.83
13502,7985,11,1,755.96
13503,7985,100,3,143.49
13504,7986,33,2,146.31
13505,7986,130,1,38.32
13506,7987,50,1,22.37
13507,7988,101,1,150.72
13508,7989,117,2,91.35
13509,7989,89,1,48.84
13510,7990,105,1,100.73
13511,7990,85,1,26.08
13512,7991,39,2,86.95
13513,7992,57,2,57.31
13514,7992,18,2,753.69
13515,7993,11,2,755.96
13516,7994,99,1,27.32
13517,7994,68,1,64.0
13518,7995,16,1,747.89
13519,7995,135,1,16.46
13520,7996,53,1,85.52
13521,7996,74,1,31.11
13522,7997,39,1,86.95
13523,7998,55,1,37.71
13524,7999,97,2,30.35
13525,7999,42,1,79.0
13526,7999,132,1,13.9
13527,7999,130,3,38.32
13528,8000,108,1,32.5
13529,8001,135,1,16.46
13530,8001,86,1,45.8
13531,8001,94,1,24.49
13532,8002,9,3,862.58
13533,8003,125,2,28.47
13534,8004,124,2,26.24
13535,8005,51,1,61.56
13536,8005,122,1,28.33
13537,8005,12,1,291.66
13538,8006,32,1,127.35
13539,8006,106,1,236.39
13540,8007,71,2,107.68
13541,8008,51,1,61.56
13542,8008,119,1,14.03
13543,8009,42,1,79.0
13544,8009,113,1,251.9
13545,8010,72,1,62.8
13546,8011,87,1,36.61
13547,8011,122,3,28.33
13548,8012,130,1,38.32
13549,8013,114,1,53.8
13550,8013,68,2,64.0
13551,8014,13,1,189.93
13552,8015,57,2,57.31
13553,8016,2,1,181.58
13554,8016,135,1,16.46
13555,8016,57,1,57.31
13556,8016,73,1,67.37
13557,8017,7,2,828.95
13558,8018,123,1,7.58
13559,8018,127,1,31.91
13560,8019,42,3,79.0
13561,8020,93,1,52.15
13562,8020,45,1,89.48
13563,8020,6,1,745.89
13564,8021,45,1,89.48
13565,8022,122,1,28.33
13566,8023,16,1,747.89
13567,8023,50,2,22.37
13568,8023,93,2,52.15
13569,8024,20,1,612.21
13570,8024,5,1,458.98
13571,8025,33,1,146.31
13572,8025,109,1,40.54
13573,8026,103,1,211.32
13574,8027,133,1,8.93
13575,8028,88,1,71.77
13576,8029,90,1,36.23
13577,8029,35,1,141.88
13578,8029,130,1,38.32
13579,8030,21,1,80.06
13580,8030,69,1,88.59
13581,8030,45,1,89.48
13582,8030,42,1,79.0
13583,8031,64,1,110.5
13584,8032,80,1,32.22
13585,8033,38,2,204.52
13586,8034,132,1,13.9
13587,8035,29,1,179.49
13588,8036,78,1,69.84
13589,8037,51,1,61.56
13590,8037,112,1,294.2
13591,8038,22,3,436.01
13592,8039,115,2,48.71
13593,8040,77,1,63.71
13594,8040,98,1,61.01
13595,8041,69,2,88.59
13596,8042,127,1,31.91
13597,8042,32,2,127.35
13598,8043,54,3,92.51
13599,8044,40,1,231.68
13600,8045,20,2,612.21
13601,8045,28,1,120.83
13602,8046,119,1,14.03
13603,8046,44,1,99.25
13604,8047,53,2,85.52
13605,8048,126,3,12.83
13606,8048,92,2,75.22
13607,8049,135,2,16.46
13608,8050,69,1,88.59
13609,8051,46,1,72.6
13610,8052,122,2,28.33
13611,8052,102,3,178.7
13612,8052,1,2,238.05
13613,8053,60,2,67.91
13614,8054,65,2,95.93
13615,8055,21,2,80.06
13616,8056,34,3,167.39
13617,8056,83,1,62.44
13618,8056,21,1,80.06
13619,8057,65,1,95.93
13620,8057,133,1,8.93
13621,8058,55,1,37.71
13622,8059,114,2,53.8
13623,8060,119,1,14.03
13624,8061,43,1,88.19
13625,8061,4,1,658.93
13626,8062,32,1,127.35
13627,8063,51,2,61.56
13628,8063,119,1,14.03
13629,8063,62,2,117.98
13630,8064,111,1,61.42
13631,8064,35,1,141.88
13632,8065,120,1,26.42
13633,8066,122,1,28.33
13634,8066,132,1,13.9
13635,8066,5,1,458.98
13636,8067,116,2,293.64
13637,8068,112,2,294.2
13638,8069,35,1,141.88
13639,8069,85,1,26.08
13640,8069,134,2,18.73
13641,8069,26,1,26.16
13642,8070,71,1,107.68
13643,8071,94,1,24.49
13644,8072,90,1,36.23
13645,8072,63,1,52.84
13646,8073,75,1,78.07
13647,8074,114,1,53.8
13648,8074,1,1,238.05
13649,8074,90,2,36.23
13650,8074,57,1,57.31
13651,8075,59,1,85.08
13652,8075,24,1,36.71
13653,8076,3,1,498.85
13654,8077,85,1,26.08
13655,8078,139,2,10.52
13656,8078,75,1,78.07
13657,8078,85,2,26.08
13658,8079,84,3,42.73
13659,8080,80,1,32.22
13660,8080,97,1,30.35
13661,8081,53,1,85.52
13662,8081,133,1,8.93
13663,8082,122,2,28.33
13664,8083,107,3,274.17
13665,8083,92,1,75.22
13666,8084,8,1,734.18
13667,8084,27,1,229.61
13668,8084,108,1,32.5
13669,8085,139,1,10.52
13670,8085,99,1,27.32
13671,8085,25,2,142.14
13672,8086,112,1,294.2
13673,8087,40,1,231.68
13674,8088,86,1,45.8
13675,8088,16,1,747.89
13676,8088,40,1,231.68
13677,8088,38,2,204.52
13678,8089,121,1,34.56
13679,8089,128,1,27.31
13680,8090,59,1,85.08
13681,8090,85,1,26.08
13682,8090,86,1,45.8
13683,8090,74,3,31.11
13684,8091,8,1,734.18
13685,8091,129,2,6.32
13686,8091,70,1,87.88
13687,8092,61,1,101.31
13688,8092,31,1,214.18
13689,8092,11,2,755.96
13690,8092,56,2,32.92
13691,8093,129,2,6.32
13692,8093,132,2,13.9
13693,8094,125,1,28.47
13694,8095,111,2,61.42
13695,8096,11,1,755.96
13696,8097,110,2,281.47
13697,8098,1,1,238.05
13698,8098,125,1,28.47
13699,8098,78,1,69.84
13700,8099,18,1,753.69
13701,8099,17,1,593.52
13702,8100,108,1,32.5
13703,8101,17,1,593.52
13704,8102,49,2,78.31
13705,8103,89,1,48.84
13706,8104,136,3,16.13
13707,8105,91,1,43.89
13708,8105,95,2,44.01
13709,8106,14,1,665.23
13710,8107,59,1,85.08
13711,8108,21,1,80.06
13712,8109,55,1,37.71
13713,8110,16,1,747.89
13714,8110,135,3,16.46
13715,8111,31,1,214.18
13716,8112,51,1,61.56
13717,8112,74,1,31.11
13718,8113,11,2,755.96
13719,8113,16,1,747.89
13720,8113,88,1,71.77
13721,8114,79,1,16.91
13722,8114,21,1,80.06
13723,8115,86,2,45.8
13724,8116,113,1,251.9
13725,8117,26,3,26.16
13726,8117,113,1,251.9
13727,8117,117,2,91.35
13728,8117,70,1,87.88
13729,8118,69,1,88.59
13730,8119,77,1,63.71
13731,8120,133,1,8.93
13732,8121,55,1,37.71
13733,8121,124,2,26.24
13734,8122,129,1,6.32
13735,8123,3,1,498.85
13736,8124,70,1,87.88
13737,8125,97,1,30.35
13738,8126,89,1,48.84
13739,8126,8,1,734.18
13740,8126,106,1,236.39
13741,8127,18,1,753.69
13742,8128,94,2,24.49
13743,8128,97,2,30.35
13744,8129,78,2,69.84
13745,8129,86,1,45.8
13746,8130,33,1,146.31
13747,8131,22,1,436.01
13748,8131,64,3,110.5
13749,8132,34,1,167.39
13750,8133,45,1,89.48
13751,8134,46,1,72.6
13752,8135,31,1,214.18
13753,8136,83,2,62.44
13754,8137,6,1,745.89
13755,8137,137,1,32.97
13756,8138,140,1,30.07
13757,8138,26,1,26.16
13758,8139,78,2,69.84
13759,8140,31,2,214.18
13760,8141,15,1,767.15
13761,8141,54,1,92.51
13762,8142,4,1,658.93
13763,8142,118,2,24.31
13764,8143,58,1,38.13
13765,8143,22,1,436.01
13766,8144,3,1,498.85
13767,8144,90,2,36.23
13768,8145,89,1,48.84
13769,8146,126,2,12.83
13770,8146,62,1,117.98
13771,8146,87,2,36.61
13772,8147,124,1,26.24
13773,8147,10,1,838.97
13774,8147,112,1,294.2
13775,8148,5,1,458.98
13776,8149,1,1,238.05
13777,8149,5,1,458.98
13778,8150,73,1,67.37
13779,8150,101,2,150.72
13780,8150,94,1,24.49
13781,8151,23,2,69.11
13782,8151,87,1,36.61
13783,8152,14,1,665.23
13784,8153,93,1,52.15
13785,8154,69,2,88.59
13786,8154,48,1,21.07
13787,8155,38,2,204.52
13788,8156,138,1,27.96
13789,8156,89,1,48.84
13790,8157,9,1,862.58
13791,8158,114,1,53.8
13792,8159,32,1,127.35
13793,8160,86,1,45.8
13794,8161,62,3,117.98
13795,8162,29,1,179.49
13796,8163,43,2,88.19
13797,8164,114,1,53.8
13798,8165,94,1,24.49
13799,8165,51,1,61.56
13800,8166,22,1,436.01
13801,8167,32,1,127.35
13802,8167,12,3,291.66
13803,8168,127,1,31.91
13804,8168,101,3,150.72
13805,8169,115,2,48.71
13806,8170,106,2,236.39
13807,8171,118,3,24.31
13808,8172,129,1,6.32
13809,8172,39,3,86.95
13810,8173,60,1,67.91
13811,8173,68,1,64.0
13812,8174,45,1,89.48
13813,8175,12,2,291.66
13814,8176,10,1,838.97
13815,8177,98,1,61.01
13816,8178,83,1,62.44
13817,8178,133,1,8.93
13818,8178,111,2,61.42
13819,8179,17,1,593.52
13820,8180,41,1,98.17
13821,8181,47,3,116.51
13822,8182,125,1,28.47
13823,8183,41,1,98.17
13824,8183,99,1,27.32
13825,8184,96,1,41.53
13826,8185,54,2,92.51
13827,8186,85,1,26.08
13828,8187,57,1,57.31
13829,8187,101,1,150.72
13830,8187,66,1,28.11
13831,8187,112,2,294.2
13832,8188,127,1,31.91
13833,8189,24,3,36.71
13834,8190,38,1,204.52
13835,8191,55,1,37.71
13836,8192,25,2,142.14
13837,8192,61,1,101.31
13838,8192,135,1,16.46
13839,8193,56,1,32.92
13840,8194,108,1,32.5
13841,8195,13,1,189.93
13842,8195,100,1,143.49
13843,8196,93,1,52.15
13844,8196,42,3,79.0
13845,8196,39,1,86.95
13846,8197,56,1,32.92
13847,8198,112,1,294.2
13848,8198,59,1,85.08
13849,8199,88,1,71.77
13850,8199,93,1,52.15
13851,8199,136,2,16.13
13852,8200,104,1,60.04
13853,8200,6,2,745.89
13854,8201,6,1,745.89
13855,8202,106,1,236.39
13856,8203,62,2,117.98
13857,8204,75,1,78.07
13858,8204,12,1,291.66
13859,8204,70,1,87.88
13860,8205,31,1,214.18
13861,8206,97,1,30.35
13862,8206,39,1,86.95
13863,8207,34,1,167.39
13864,8207,89,2,48.84
13865,8207,62,1,117.98
13866,8207,48,1,21.07
13867,8208,117,1,91.35
13868,8209,27,1,229.61
13869,8210,67,1,102.28
13870,8211,109,1,40.54
13871,8212,133,1,8.93
13872,8212,2,1,181.58
13873,8213,97,1,30.35
13874,8214,119,1,14.03
13875,8215,37,1,189.96
13876,8216,120,1,26.42
13877,8216,49,1,78.31
13878,8217,127,1,31.91
13879,8218,53,1,85.52
13880,8218,33,2,146.31
13881,8219,57,3,57.31
13882,8219,63,3,52.84
13883,8220,89,1,48.84
13884,8221,55,1,37.71
13885,8222,122,1,28.33
13886,8223,5,2,458.98
13887,8224,108,1,32.5
13888,8225,101,1,150.72
13889,8226,3,1,498.85
13890,8227,42,1,79.0
13891,8227,76,1,55.63
13892,8228,23,1,69.11
13893,8229,14,1,665.23
13894,8229,23,1,69.11
13895,8229,83,1,62.44
13896,8230,96,1,41.53
13897,8230,85,1,26.08
13898,8231,86,1,45.8
13899,8231,71,1,107.68
13900,8232,55,1,37.71
13901,8232,13,1,189.93
13902,8232,107,2,274.17
13903,8233,101,1,150.72
13904,8233,34,1,167.39
13905,8233,2,1,181.58
13906,8234,110,1,281.47
13907,8234,138,2,27.96
13908,8235,50,1,22.37
13909,8236,87,1,36.61
13910,8236,127,1,31.91
13911,8236,100,1,143.49
13912,8236,37,2,189.96
13913,8237,22,1,436.01
13914,8238,108,1,32.5
13915,8239,45,1,89.48
13916,8239,128,1,27.31
13917,8240,25,1,142.14
13918,8240,88,1,71.77
13919,8241,72,1,62.8
13920,8242,75,1,78.07
13921,8243,93,1,52.15
13922,8244,99,1,27.32
13923,8244,3,1,498.85
13924,8245,90,1,36.23
13925,8245,127,1,31.91
13926,8246,118,1,24.31
13927,8247,113,1,251.9
13928,8247,68,1,64.0
13929,8247,5,2,458.98
13930,8247,76,2,55.63
13931,8248,107,1,274.17
13932,8249,126,2,12.83
13933,8249,121,1,34.56
13934,8249,99,1,27.32
13935,8249,43,1,88.19
13936,8250,88,2,71.77
13937,8250,12,1,291.66
13938,8250,79,1,16.91
13939,8250,25,2,142.14
13940,8251,138,1,27.96
13941,8252,49,1,78.31
13942,8253,113,1,251.9
13943,8253,5,1,458.98
13944,8254,33,1,146.31
13945,8254,86,2,45.8
13946,8255,9,1,862.58
13947,8255,19,1,648.16
13948,8256,100,1,143.49
13949,8257,2,1,181.58
13950,8257,44,2,99.25
13951,8258,60,1,67.91
13952,8258,79,3,16.91
13953,8259,52,1,53.34
13954,8260,73,1,67.37
13955,8260,39,1,86.95
13956,8260,108,1,32.5
13957,8261,12,1,291.66
13958,8261,19,1,648.16
13959,8262,46,1,72.6
13960,8263,36,1,147.35
13961,8264,38,1,204.52
13962,8265,129,1,6.32
13963,8266,64,1,110.5
13964,8267,61,1,101.31
13965,8267,109,1,40.54
13966,8268,95,1,44.01
13967,8269,33,1,146.31
13968,8270,85,2,26.08
13969,8271,130,2,38.32
13970,8271,68,1,64.0
13971,8272,35,1,141.88
13972,8272,110,1,281.47
13973,8272,14,2,665.23
13974,8273,96,1,41.53
13975,8273,97,3,30.35
13976,8274,130,1,38.32
13977,8274,46,2,72.6
13978,8275,96,2,41.53
13979,8276,133,3,8.93
13980,8277,88,1,71.77
13981,8278,45,1,89.48
13982,8279,56,1,32.92
13983,8279,107,1,274.17
13984,8279,70,1,87.88
13985,8280,106,1,236.39
13986,8281,139,1,10.52
13987,8282,99,1,27.32
13988,8283,76,1,55.63
13989,8284,133,2,8.93
13990,8285,68,2,64.0
13991,8285,87,2,36.61
13992,8285,17,2,593.52
13993,8285,116,1,293.64
13994,8286,70,1,87.88
13995,8287,61,2,101.31
13996,8287,68,1,64.0
13997,8287,109,1,40.54
13998,8288,20,1,612.21
13999,8289,100,1,143.49
14000,8290,11,1,755.96
14001,8290,51,1,61.56
14002,8291,122,1,28.33
14003,8292,36,3,147.35
14004,8293,135,1,16.46
14005,8294,18,1,753.69
14006,8295,123,2,7.58
14007,8295,139,1,10.52
14008,8296,10,2,838.97
14009,8297,40,1,231.68
14010,8297,100,2,143.49
14011,8298,19,1,648.16
14012,8298,90,1,36.23
14013,8298,76,1,55.63
14014,8299,52,1,53.34
14015,8300,90,2,36.23
14016,8301,90,2,36.23
14017,8302,7,1,828.95
14018,8302,13,1,189.93
14019,8302,115,1,48.71
14020,8303,71,2,107.68
14021,8303,11,1,755.96
14022,8304,6,2,745.89
14023,8304,1,2,238.05
14024,8305,113,2,251.9
14025,8305,124,1,26.24
14026,8306,18,1,753.69
14027,8306,34,1,167.39
14028,8307,61,1,101.31
14029,8308,39,1,86.95
14030,8309,10,2,838.97
14031,8310,99,2,27.32
14032,8311,24,1,36.71
14033,8311,82,2,74.38
14034,8312,82,2,74.38
14035,8313,60,1,67.91
14036,8313,41,1,98.17
14037,8314,69,1,88.59
14038,8314,134,1,18.73
14039,8315,38,1,204.52
14040,8315,74,1,31.11
14041,8315,35,2,141.88
14042,8316,27,1,229.61
14043,8317,34,1,167.39
14044,8318,11,3,755.96
14045,8318,25,1,142.14
14046,8318,1,1,238.05
14047,8319,27,2,229.61
14048,8319,121,3,34.56
14049,8319,74,1,31.11
14050,8319,58,1,38.13
14051,8320,11,3,755.96
14052,8321,121,1,34.56
14053,8321,75,1,78.07
14054,8322,100,1,143.49
14055,8323,79,2,16.91
14056,8324,47,1,116.51
14057,8325,39,2,86.95
14058,8326,16,2,747.89
14059,8327,15,1,767.15
14060,8327,73,1,67.37
14061,8327,36,1,147.35
14062,8327,121,1,34.56
14063,8328,96,1,41.53
14064,8329,51,1,61.56
14065,8330,9,1,862.58
14066,8331,95,3,44.01
14067,8332,30,2,49.73
14068,8333,113,1,251.9
14069,8334,64,1,110.5
14070,8335,32,1,127.35
14071,8336,65,1,95.93
14072,8336,43,1,88.19
14073,8336,31,1,214.18
14074,8336,71,1,107.68
14075,8337,57,1,57.31
14076,8337,107,1,274.17
14077,8338,69,1,88.59
14078,8339,31,1,214.18
14079,8339,23,1,69.11
14080,8340,110,1,281.47
14081,8340,74,1,31.11
14082,8341,75,2,78.07
14083,8341,76,1,55.63
14084,8341,65,1,95.93
14085,8342,56,2,32.92
14086,8343,84,1,42.73
14087,8343,73,1,67.37
14088,8344,138,1,27.96
14089,8345,81,1,68.19
14090,8346,118,1,24.31
14091,8347,16,2,747.89
14092,8348,96,3,41.53
14093,8349,76,1,55.63
14094,8349,118,2,24.31
14095,8349,37,2,189.96
14096,8350,88,1,71.77
14097,8350,28,1,120.83
14098,8350,120,1,26.42
14099,8351,131,1,21.15
14100,8352,7,1,828.95
14101,8352,122,2,28.33
14102,8353,123,3,7.58
14103,8353,17,1,593.52
14104,8353,98,1,61.01
14105,8354,38,1,204.52
14106,8355,90,3,36.23
14107,8355,44,2,99.25
14108,8356,125,3,28.47
14109,8357,122,2,28.33
14110,8358,75,1,78.07
14111,8359,78,1,69.84
14112,8360,99,1,27.32
14113,8360,70,1,87.88
14114,8361,17,1,593.52
14115,8361,61,1,101.31
14116,8361,30,1,49.73
14117,8361,116,1,293.64
14118,8362,99,1,27.32
14119,8362,9,1,862.58
14120,8362,60,2,67.91
14121,8363,70,1,87.88
14122,8364,114,1,53.8
14123,8364,3,1,498.85
14124,8364,70,1,87.88
14125,8364,78,1,69.84
14126,8365,10,1,838.97
14127,8366,24,1,36.71
14128,8367,15,1,767.15
14129,8368,127,2,31.91
14130,8368,2,3,181.58
14131,8368,15,1,767.15
14132,8369,55,1,37.71
14133,8370,35,1,141.88
14134,8371,91,1,43.89
14135,8371,3,1,498.85
14136,8372,39,1,86.95
14137,8373,100,1,143.49
14138,8373,38,1,204.52
14139,8373,139,3,10.52
14140,8373,32,1,127.35
14141,8374,104,1,60.04
14142,8375,119,1,14.03
14143,8375,26,1,26.16
14144,8375,35,1,141.88
14145,8376,139,1,10.52
14146,8377,29,2,179.49
14147,8377,74,1,31.11
14148,8377,18,1,753.69
14149,8378,33,1,146.31
14150,8378,79,1,16.91
14151,8378,123,1,7.58
14152,8378,69,1,88.59
14153,8379,42,1,79.0
14154,8380,12,1,291.66
14155,8380,73,3,67.37
14156,8381,95,1,44.01
14157,8382,60,2,67.91
14158,8383,67,1,102.28
14159,8384,132,1,13.9
14160,8385,10,1,838.97
14161,8386,129,2,6.32
14162,8387,33,1,146.31
14163,8388,13,2,189.93
14164,8388,66,1,28.11
14165,8388,30,2,49.73
14166,8389,83,2,62.44
14167,8390,58,1,38.13
14168,8391,36,1,147.35
14169,8391,71,1,107.68
14170,8392,79,1,16.91
14171,8392,124,1,26.24
14172,8393,61,2,101.31
14173,8393,33,1,146.31
14174,8393,122,1,28.33
14175,8394,31,1,214.18
14176,8395,65,1,95.93
14177,8396,96,1,41.53
14178,8397,89,1,48.84
14179,8397,24,1,36.71
14180,8397,18,2,753.69
14181,8397,85,1,26.08
14182,8398,100,2,143.49
14183,8399,34,1,167.39
14184,8400,91,1,43.89
14185,8400,139,1,10.52
14186,8401,96,2,41.53
14187,8401,87,2,36.61
14188,8402,26,1,26.16
14189,8403,60,1,67.91
14190,8404,28,1,120.83
14191,8405,37,1,189.96
14192,8405,14,1,665.23
14193,8406,33,1,146.31
14194,8407,117,1,91.35
14195,8408,109,1,40.54
14196,8408,48,2,21.07
14197,8409,36,1,147.35
14198,8409,72,1,62.8
14199,8410,31,1,214.18
14200,8410,135,3,16.46
14201,8410,123,1,7.58
14202,8411,74,1,31.11
14203,8411,96,1,41.53
14204,8411,81,1,68.19
14205,8412,32,3,127.35
14206,8413,127,2,31.91
14207,8413,75,1,78.07
14208,8414,15,1,767.15
14209,8414,25,1,142.14
